date,premise_code,item_code,price
3-Jul-23,351,1556,4.99
3-Jul-23,351,1558,6.99
3-Jul-23,368,1,9.4
3-Jul-23,382,1,9.2
3-Jul-23,382,55,10
3-Jul-23,382,1558,2.49
3-Jul-23,394,2,9.8
3-Jul-23,394,1111,12.3
3-Jul-23,394,1556,5.99
3-Jul-23,394,1558,2.99
3-Jul-23,398,1558,5.99
3-Jul-23,438,1,9.4
3-Jul-23,439,1,9.4
3-Jul-23,480,1,9.4
3-Jul-23,480,1558,2.9
3-Jul-23,524,1,9.4
3-Jul-23,524,1558,6
3-Jul-23,527,1,9.3
3-Jul-23,527,1558,6
3-Jul-23,529,1,9.4
3-Jul-23,529,1558,5
3-Jul-23,569,1,9.4
3-Jul-23,569,1558,2.99
3-Jul-23,600,1,9.4
3-Jul-23,600,1558,6
3-Jul-23,660,1,9.4
3-Jul-23,660,1558,5.9
3-Jul-23,720,1,9.4
3-Jul-23,725,1,9.4
3-Jul-23,725,1558,2.9
3-Jul-23,729,2,9.9
3-Jul-23,766,1,9.4
3-Jul-23,766,1558,5
3-Jul-23,777,1,9.4
3-Jul-23,777,69,12
3-Jul-23,777,1558,7
3-Jul-23,1407,1,9.4
3-Jul-23,1407,1558,2.5
3-Jul-23,1517,1,9.4
3-Jul-23,1517,1111,12.3
3-Jul-23,1517,1558,6
3-Jul-23,1607,1111,12.3
3-Jul-23,1609,1111,12.3
3-Jul-23,1634,1,9.4
3-Jul-23,1634,1556,8
3-Jul-23,1634,1558,4
3-Jul-23,1652,1556,6
3-Jul-23,1652,1558,5
3-Jul-23,4767,1,9.4
3-Jul-23,4767,55,10
3-Jul-23,4767,1558,5
3-Jul-23,5816,1,9.4
3-Jul-23,5816,1558,5
3-Jul-23,7349,1,9.4
3-Jul-23,7349,69,15.9
3-Jul-23,7961,1,9.4
3-Jul-23,7961,69,14
3-Jul-23,7961,1558,6
3-Jul-23,8582,1,9.4
3-Jul-23,8582,1558,6
3-Jul-23,8757,1,9.4
3-Jul-23,8757,1556,6
3-Jul-23,8757,1558,6
3-Jul-23,11551,1,9.4
3-Jul-23,11551,1558,6
3-Jul-23,11617,1,9.4
3-Jul-23,11617,69,8
3-Jul-23,11617,1558,5
3-Jul-23,11677,1,9.4
3-Jul-23,11677,1558,6
3-Jul-23,11893,1,9.4
3-Jul-23,11893,1558,5
3-Jul-23,12000,1,9.4
3-Jul-23,12000,69,10
3-Jul-23,12000,1111,12.3
3-Jul-23,12000,1558,6
3-Jul-23,13715,1,9.39
3-Jul-23,13715,69,12.49
3-Jul-23,14406,1,9.4
3-Jul-23,14406,1558,4.9
3-Jul-23,15192,1,8.9
3-Jul-23,15192,1558,2.49
3-Jul-23,15201,1,9.4
3-Jul-23,15201,1111,12.3
3-Jul-23,15201,1558,1.99
3-Jul-23,15503,1111,12.3
3-Jul-23,15503,1558,6
3-Jul-23,15563,1,9.4
3-Jul-23,15563,1556,10
3-Jul-23,15563,1558,6
3-Jul-23,15936,1,9.39
3-Jul-23,15936,69,7.99
3-Jul-23,16191,1,9.4
3-Jul-23,16191,1558,6
3-Jul-23,16276,1,9.39
3-Jul-23,16276,1558,2.9
3-Jul-23,16460,1,9.39
3-Jul-23,16460,1556,1.69
3-Jul-23,16460,1558,2.69
3-Jul-23,16798,1,9.4
3-Jul-23,16798,55,10
3-Jul-23,16798,1558,5
3-Jul-23,17009,1,9.39
3-Jul-23,17009,69,14.99
3-Jul-23,17009,1556,1.99
3-Jul-23,17009,1558,3.29
3-Jul-23,17217,1,9.2
3-Jul-23,17217,1111,12.3
3-Jul-23,17217,1558,4.49
3-Jul-23,17391,1,9.4
3-Jul-23,17391,1111,12.3
3-Jul-23,17391,1558,5.9
3-Jul-23,17428,1,9.4
3-Jul-23,17428,1556,7
3-Jul-23,17428,1558,4
3-Jul-23,17637,1,9.4
3-Jul-23,17638,1,9.39
3-Jul-23,17638,55,15.99
3-Jul-23,17638,69,14.99
3-Jul-23,17638,1111,12.3
3-Jul-23,17638,1556,6.29
3-Jul-23,17638,1558,4.49
3-Jul-23,17741,1,9.4
3-Jul-23,17741,69,13.5
3-Jul-23,17741,1558,6.5
3-Jul-23,17771,1,8.99
3-Jul-23,17771,1558,1.99
3-Jul-23,17777,69,12.99
3-Jul-23,17786,1,9.4
3-Jul-23,17786,1558,6
3-Jul-23,17796,1,9.4
3-Jul-23,17796,1558,2
3-Jul-23,17798,1,9.4
3-Jul-23,17798,69,16.9
3-Jul-23,17798,1111,12
3-Jul-23,17798,1556,4.15
3-Jul-23,17798,1558,2.15
3-Jul-23,17892,1,9.39
3-Jul-23,17892,1556,8.99
3-Jul-23,17892,1558,2.39
3-Jul-23,18343,1,9.4
3-Jul-23,18343,69,12.99
3-Jul-23,18343,1558,8.99
3-Jul-23,18541,1,9.4
3-Jul-23,18541,1558,1.8
3-Jul-23,18542,1558,6.99
3-Jul-23,18556,1,8.99
3-Jul-23,18556,1558,4.5
3-Jul-23,18558,1,9.4
3-Jul-23,18670,1,9.39
3-Jul-23,18670,1556,8.99
3-Jul-23,18670,1558,2.39
3-Jul-23,20731,1,9.39
3-Jul-23,20731,69,12.49
3-Jul-23,20731,1558,5.98
3-Jul-23,20825,1,9.2
3-Jul-23,20825,1111,12.3
3-Jul-23,20825,1558,6.5
3-Jul-23,20826,1111,12.3
3-Jul-23,20826,1558,6
3-Jul-23,20827,1,9.4
3-Jul-23,20827,1558,5
3-Jul-23,20857,1,9.4
3-Jul-23,20857,1558,1.9
3-Jul-23,20870,1,9.29
3-Jul-23,20870,1111,12.3
3-Jul-23,20870,1556,3.19
3-Jul-23,20889,1111,12.3
4-Jul-23,351,1,9.39
4-Jul-23,351,1556,4.99
4-Jul-23,351,1558,5.99
4-Jul-23,368,1,9.4
4-Jul-23,368,1111,12.3
4-Jul-23,368,1558,6.9
4-Jul-23,382,1,9.2
4-Jul-23,382,1556,4.9
4-Jul-23,382,1558,2.99
4-Jul-23,394,2,9.8
4-Jul-23,394,1558,2.99
4-Jul-23,398,55,14.99
4-Jul-23,398,1558,5.99
4-Jul-23,438,1,9.4
4-Jul-23,438,1111,12.3
4-Jul-23,438,1556,5.5
4-Jul-23,439,1,9.4
4-Jul-23,439,1558,4.9
4-Jul-23,480,1,9.4
4-Jul-23,480,1558,2.9
4-Jul-23,524,1,9.4
4-Jul-23,524,1558,6
4-Jul-23,527,1,9.3
4-Jul-23,527,1558,6
4-Jul-23,529,1,9.4
4-Jul-23,529,1558,5
4-Jul-23,569,1,9.4
4-Jul-23,569,1558,2.99
4-Jul-23,600,1,9.4
4-Jul-23,600,1558,6
4-Jul-23,660,1,9.4
4-Jul-23,660,1558,5.9
4-Jul-23,720,1,9.4
4-Jul-23,720,1111,12.3
4-Jul-23,725,1,9.4
4-Jul-23,725,1558,2.9
4-Jul-23,729,2,9.9
4-Jul-23,766,1,9.4
4-Jul-23,766,1558,6
4-Jul-23,777,1,9.4
4-Jul-23,777,69,12
4-Jul-23,777,1558,7
4-Jul-23,1407,1,9.4
4-Jul-23,1407,1558,2.5
4-Jul-23,1517,1,9.4
4-Jul-23,1517,1558,6
4-Jul-23,1634,1,9.4
4-Jul-23,1634,1556,8
4-Jul-23,1634,1558,4
4-Jul-23,1652,1556,6
4-Jul-23,1652,1558,5
4-Jul-23,4767,1,9.4
4-Jul-23,4767,55,10
4-Jul-23,4767,1558,5
4-Jul-23,5816,1,9.4
4-Jul-23,5816,1558,5
4-Jul-23,7349,1,9.4
4-Jul-23,7349,69,15.9
4-Jul-23,7349,1111,12.3
4-Jul-23,7349,1558,3.9
4-Jul-23,7961,1,9.4
4-Jul-23,7961,1558,6
4-Jul-23,8582,1,9.4
4-Jul-23,8582,1558,6
4-Jul-23,8757,1,9.4
4-Jul-23,8757,1558,6
4-Jul-23,11551,1,9.4
4-Jul-23,11551,1558,5
4-Jul-23,11617,1,9.4
4-Jul-23,11617,69,8
4-Jul-23,11617,1558,5
4-Jul-23,11677,1,9.4
4-Jul-23,11677,1558,5
4-Jul-23,11893,1,9.4
4-Jul-23,11893,1558,5
4-Jul-23,12000,1,9.4
4-Jul-23,12000,69,10
4-Jul-23,12000,1111,12.3
4-Jul-23,12000,1558,6
4-Jul-23,13715,1,9.39
4-Jul-23,13715,69,12.49
4-Jul-23,14406,1,9.4
4-Jul-23,14406,1558,4.9
4-Jul-23,15192,1,8.9
4-Jul-23,15192,1558,2.49
4-Jul-23,15201,1,9.4
4-Jul-23,15201,1558,1.99
4-Jul-23,15563,1,9.4
4-Jul-23,15563,69,12
4-Jul-23,15563,1556,10
4-Jul-23,15563,1558,6
4-Jul-23,15936,1,9.39
4-Jul-23,15936,69,7.99
4-Jul-23,16276,1,9.39
4-Jul-23,16276,1111,12.29
4-Jul-23,16276,1558,2.9
4-Jul-23,16460,1,9.39
4-Jul-23,16460,1556,1.69
4-Jul-23,16460,1558,2.69
4-Jul-23,16798,1,9.4
4-Jul-23,16798,55,10
4-Jul-23,16798,1558,5
4-Jul-23,17009,1,9.39
4-Jul-23,17009,1556,1.99
4-Jul-23,17009,1558,3.29
4-Jul-23,17217,1,9.2
4-Jul-23,17217,1111,12.3
4-Jul-23,17391,1,9.4
4-Jul-23,17391,1558,3.5
4-Jul-23,17428,1,9.4
4-Jul-23,17428,1556,7
4-Jul-23,17428,1558,4
4-Jul-23,17637,1,9.4
4-Jul-23,17637,1111,12.3
4-Jul-23,17638,1,9.39
4-Jul-23,17638,55,15.99
4-Jul-23,17638,69,14.99
4-Jul-23,17638,1556,5.49
4-Jul-23,17638,1558,4.49
4-Jul-23,17741,1,9.4
4-Jul-23,17741,1558,6.5
4-Jul-23,17771,1,8.99
4-Jul-23,17771,1558,1.99
4-Jul-23,17777,69,12.99
4-Jul-23,17786,1,9.4
4-Jul-23,17786,1558,6
4-Jul-23,17796,1,9.4
4-Jul-23,17796,1111,12.3
4-Jul-23,17796,1556,3.9
4-Jul-23,17796,1558,2
4-Jul-23,17798,1,9.4
4-Jul-23,17798,1111,12
4-Jul-23,17798,1556,4.15
4-Jul-23,17798,1558,2.15
4-Jul-23,17892,1,9.39
4-Jul-23,17892,1556,8.99
4-Jul-23,17892,1558,2.59
4-Jul-23,18343,1,9.4
4-Jul-23,18343,69,12.99
4-Jul-23,18343,1558,8.99
4-Jul-23,18541,1,9.4
4-Jul-23,18541,1558,2.3
4-Jul-23,18542,1558,6.99
4-Jul-23,18556,1,8.99
4-Jul-23,18556,1558,4.9
4-Jul-23,18670,1,9.39
4-Jul-23,18670,1556,8.99
4-Jul-23,18670,1558,2.39
4-Jul-23,20731,1,9.39
4-Jul-23,20731,55,13.99
4-Jul-23,20731,69,12.49
4-Jul-23,20825,1,9.2
4-Jul-23,20825,1111,12.3
4-Jul-23,20825,1558,6.5
4-Jul-23,20826,1111,12.3
4-Jul-23,20826,1558,6
4-Jul-23,20827,1,9.4
4-Jul-23,20827,1558,5
4-Jul-23,20857,1,9.4
4-Jul-23,20870,1,9.29
4-Jul-23,20870,1111,12.3
5-Jul-23,351,1,9.39
5-Jul-23,351,1556,4.99
5-Jul-23,351,1558,5.99
5-Jul-23,368,1,9.4
5-Jul-23,368,1111,12.3
5-Jul-23,368,1556,4.9
5-Jul-23,368,1558,6.9
5-Jul-23,382,1,9.2
5-Jul-23,382,1556,4.9
5-Jul-23,382,1558,2.99
5-Jul-23,394,2,9.8
5-Jul-23,394,1558,2.99
5-Jul-23,398,1558,5.99
5-Jul-23,438,1,9.4
5-Jul-23,438,1111,12.3
5-Jul-23,438,1556,5.5
5-Jul-23,439,1,9.4
5-Jul-23,439,1558,4.9
5-Jul-23,480,1,9.4
5-Jul-23,480,1558,2.9
5-Jul-23,524,1,9.4
5-Jul-23,524,1558,6
5-Jul-23,527,1,9.3
5-Jul-23,527,1558,6
5-Jul-23,529,1,9.4
5-Jul-23,529,1558,5
5-Jul-23,569,1,9.4
5-Jul-23,569,1558,2.99
5-Jul-23,600,1,9.4
5-Jul-23,600,1558,6
5-Jul-23,660,1,9.4
5-Jul-23,660,1111,12.3
5-Jul-23,660,1558,5.9
5-Jul-23,720,1,9.4
5-Jul-23,720,1111,12.3
5-Jul-23,725,1,9.4
5-Jul-23,725,1558,2.9
5-Jul-23,729,2,9.9
5-Jul-23,766,1,9.4
5-Jul-23,766,1558,6
5-Jul-23,777,1,9.4
5-Jul-23,777,69,12
5-Jul-23,777,1558,7
5-Jul-23,1407,1,9.4
5-Jul-23,1407,1558,3
5-Jul-23,1517,1,9.4
5-Jul-23,1517,1558,6
5-Jul-23,1634,1,9.4
5-Jul-23,1634,1556,8
5-Jul-23,1634,1558,4
5-Jul-23,1652,1556,6
5-Jul-23,1652,1558,5
5-Jul-23,4767,1,9.4
5-Jul-23,4767,55,10
5-Jul-23,4767,1558,5
5-Jul-23,5816,1,9.4
5-Jul-23,5816,1558,5
5-Jul-23,7349,1,9.4
5-Jul-23,7349,1111,12.3
5-Jul-23,7349,1558,5.9
5-Jul-23,7961,1,9.4
5-Jul-23,7961,1558,6
5-Jul-23,8582,1,9.4
5-Jul-23,8582,1558,6
5-Jul-23,8757,1,9.4
5-Jul-23,8757,1558,6
5-Jul-23,9827,1558,5.99
5-Jul-23,11551,1,9.4
5-Jul-23,11551,1558,5
5-Jul-23,11617,1,9.4
5-Jul-23,11617,69,8
5-Jul-23,11617,1558,5
5-Jul-23,11677,1,9.4
5-Jul-23,11677,1558,5
5-Jul-23,11893,1,9.4
5-Jul-23,11893,1558,5
5-Jul-23,12000,1,9.4
5-Jul-23,12000,69,10
5-Jul-23,12000,1111,12.3
5-Jul-23,12000,1558,6
5-Jul-23,13715,1,9.39
5-Jul-23,13715,69,12.49
5-Jul-23,14406,1,9.4
5-Jul-23,14406,1558,4.9
5-Jul-23,15192,1,8.9
5-Jul-23,15192,1558,2.49
5-Jul-23,15201,1,9.4
5-Jul-23,15201,1558,1.99
5-Jul-23,15563,1,9.4
5-Jul-23,15563,69,12
5-Jul-23,15563,1556,10
5-Jul-23,15563,1558,6
5-Jul-23,15936,1,9.39
5-Jul-23,15936,69,7.99
5-Jul-23,16276,1,9.39
5-Jul-23,16276,1111,12.29
5-Jul-23,16276,1558,2.9
5-Jul-23,16460,1,9.39
5-Jul-23,16460,1556,1.69
5-Jul-23,16460,1558,2.69
5-Jul-23,16798,1,9.4
5-Jul-23,16798,55,10
5-Jul-23,16798,1558,4
5-Jul-23,17009,1,9.39
5-Jul-23,17009,1556,1.99
5-Jul-23,17009,1558,2.99
5-Jul-23,17217,1,9.2
5-Jul-23,17217,1111,12.3
5-Jul-23,17391,1,9.4
5-Jul-23,17391,1111,12.3
5-Jul-23,17391,1558,3.5
5-Jul-23,17428,1,9.4
5-Jul-23,17428,1558,5
5-Jul-23,17637,1,9.4
5-Jul-23,17637,1111,12.3
5-Jul-23,17638,1,9.39
5-Jul-23,17638,55,15.99
5-Jul-23,17638,69,14.99
5-Jul-23,17638,1556,5.49
5-Jul-23,17638,1558,4.49
5-Jul-23,17741,1,9.4
5-Jul-23,17741,1558,6.5
5-Jul-23,17771,1,8.99
5-Jul-23,17771,1558,1.99
5-Jul-23,17777,69,12.99
5-Jul-23,17786,1,9.4
5-Jul-23,17786,1558,6
5-Jul-23,17796,1,9.4
5-Jul-23,17796,1111,12.3
5-Jul-23,17796,1556,3.9
5-Jul-23,17796,1558,2
5-Jul-23,17798,1,9.4
5-Jul-23,17798,1111,12
5-Jul-23,17798,1556,4.15
5-Jul-23,17798,1558,2.15
5-Jul-23,17892,1,9.39
5-Jul-23,17892,1556,8.99
5-Jul-23,17892,1558,2.59
5-Jul-23,18343,1,9.4
5-Jul-23,18343,1558,8.99
5-Jul-23,18541,1111,12.3
5-Jul-23,18541,1558,3.2
5-Jul-23,18542,1558,6.99
5-Jul-23,18556,1,8.99
5-Jul-23,18556,1558,2.5
5-Jul-23,18670,1,9.39
5-Jul-23,18670,1556,6.99
5-Jul-23,18670,1558,2.59
5-Jul-23,20731,1,9.39
5-Jul-23,20731,55,13.99
5-Jul-23,20731,1556,5.98
5-Jul-23,20731,1558,5.98
5-Jul-23,20825,1,9.2
5-Jul-23,20825,1111,12.3
5-Jul-23,20825,1558,6.5
5-Jul-23,20826,69,11
5-Jul-23,20826,1111,12.3
5-Jul-23,20826,1558,6
5-Jul-23,20827,1,9.4
5-Jul-23,20827,1558,5
5-Jul-23,20857,1,9.4
5-Jul-23,20857,1558,1.9
5-Jul-23,20870,1,9.29
5-Jul-23,20870,1111,12.3
6-Jul-23,351,1,8.99
6-Jul-23,351,1556,4.99
6-Jul-23,351,1558,4.99
6-Jul-23,368,1,9.4
6-Jul-23,382,1,9.2
6-Jul-23,382,1111,12.3
6-Jul-23,382,1558,2.99
6-Jul-23,394,2,9.8
6-Jul-23,394,1111,12.3
6-Jul-23,394,1558,5.99
6-Jul-23,398,1558,5.99
6-Jul-23,438,1,9.4
6-Jul-23,438,1556,8.5
6-Jul-23,439,1,9.4
6-Jul-23,439,1558,2.39
6-Jul-23,480,1,9.4
6-Jul-23,480,1558,2.9
6-Jul-23,524,1,9.4
6-Jul-23,524,1558,6
6-Jul-23,527,1,9.3
6-Jul-23,527,1558,6
6-Jul-23,529,1,9.4
6-Jul-23,529,1558,5
6-Jul-23,569,1,9.4
6-Jul-23,569,1558,2.99
6-Jul-23,600,1,9
6-Jul-23,600,1558,6
6-Jul-23,660,1,9.4
6-Jul-23,660,1558,4.9
6-Jul-23,720,1,9.4
6-Jul-23,720,69,10
6-Jul-23,725,1,9.4
6-Jul-23,725,1558,2.9
6-Jul-23,729,2,9.9
6-Jul-23,766,1,9.4
6-Jul-23,766,1558,5
6-Jul-23,777,1,9.4
6-Jul-23,777,69,14
6-Jul-23,777,1558,6
6-Jul-23,1407,1,9.4
6-Jul-23,1407,1558,3
6-Jul-23,1517,1,9.4
6-Jul-23,1517,1558,6
6-Jul-23,1634,1,9.4
6-Jul-23,1634,1556,8
6-Jul-23,1634,1558,4
6-Jul-23,1652,1556,6
6-Jul-23,1652,1558,5
6-Jul-23,4767,1,9.4
6-Jul-23,4767,69,10
6-Jul-23,4767,1558,5
6-Jul-23,5816,1,9.4
6-Jul-23,5816,1558,5
6-Jul-23,7349,1,9.4
6-Jul-23,7349,1558,5.9
6-Jul-23,7961,1,9.4
6-Jul-23,7961,1558,6
6-Jul-23,8582,1,9.4
6-Jul-23,8582,1558,5
6-Jul-23,8757,1,9.4
6-Jul-23,8757,1558,6
6-Jul-23,9827,1558,5.99
6-Jul-23,11551,1,9.4
6-Jul-23,11551,1558,5
6-Jul-23,11617,1,9.4
6-Jul-23,11617,69,8
6-Jul-23,11617,1558,5
6-Jul-23,11677,1,9.4
6-Jul-23,11677,1558,5
6-Jul-23,11893,1,9.4
6-Jul-23,11893,1558,5
6-Jul-23,12000,1,9.4
6-Jul-23,12000,69,10
6-Jul-23,12000,1111,12.3
6-Jul-23,12000,1558,6
6-Jul-23,13715,1,9.39
6-Jul-23,13715,69,12.49
6-Jul-23,14406,1,9.4
6-Jul-23,14406,1558,4.9
6-Jul-23,15192,1,8.9
6-Jul-23,15192,1558,1.99
6-Jul-23,15201,1,9.4
6-Jul-23,15201,1558,1.99
6-Jul-23,15563,1,9.4
6-Jul-23,15563,69,12
6-Jul-23,15563,1556,10
6-Jul-23,15563,1558,6
6-Jul-23,15936,1,9.39
6-Jul-23,15936,69,10.99
6-Jul-23,15936,1111,12.3
6-Jul-23,15936,1558,2.99
6-Jul-23,16276,1,9.39
6-Jul-23,16276,1111,12.29
6-Jul-23,16276,1558,2.9
6-Jul-23,16460,1,9.39
6-Jul-23,16460,69,17.9
6-Jul-23,16460,1556,1.79
6-Jul-23,16460,1558,2.69
6-Jul-23,16798,1,9.4
6-Jul-23,16798,55,10
6-Jul-23,16798,1558,4
6-Jul-23,17009,1,9.39
6-Jul-23,17009,1556,1.99
6-Jul-23,17009,1558,2.99
6-Jul-23,17217,1,9.2
6-Jul-23,17217,1111,12.3
6-Jul-23,17391,1,9.4
6-Jul-23,17391,1111,12.3
6-Jul-23,17391,1558,3.5
6-Jul-23,17428,1,9.4
6-Jul-23,17428,1558,5
6-Jul-23,17637,1,9.4
6-Jul-23,17637,1111,12.3
6-Jul-23,17638,1,9.39
6-Jul-23,17638,55,15.99
6-Jul-23,17638,69,14.99
6-Jul-23,17638,1111,12.3
6-Jul-23,17638,1556,5.49
6-Jul-23,17638,1558,2.99
6-Jul-23,17741,1,9.4
6-Jul-23,17741,1558,6.5
6-Jul-23,17771,1,8.99
6-Jul-23,17771,1558,1.99
6-Jul-23,17777,69,12.99
6-Jul-23,17786,1,9.4
6-Jul-23,17786,1558,6
6-Jul-23,17796,1,9.4
6-Jul-23,17796,1558,2
6-Jul-23,17798,1,9.4
6-Jul-23,17798,69,17.5
6-Jul-23,17798,1111,12
6-Jul-23,17798,1556,3.5
6-Jul-23,17798,1558,2.15
6-Jul-23,17892,1,9.39
6-Jul-23,17892,69,15.99
6-Jul-23,17892,1556,6.99
6-Jul-23,17892,1558,2.59
6-Jul-23,18343,1,9.4
6-Jul-23,18343,1558,8.99
6-Jul-23,18541,1,9.4
6-Jul-23,18541,1111,12.3
6-Jul-23,18541,1558,3.2
6-Jul-23,18542,1558,6.99
6-Jul-23,18556,1,8.99
6-Jul-23,18556,1558,2.5
6-Jul-23,18670,1,9.39
6-Jul-23,18670,1556,6.99
6-Jul-23,18670,1558,5.99
6-Jul-23,20731,1,9.39
6-Jul-23,20731,55,13.99
6-Jul-23,20731,1556,5.98
6-Jul-23,20731,1558,5.98
6-Jul-23,20826,69,11
6-Jul-23,20826,1111,12.3
6-Jul-23,20826,1558,6
6-Jul-23,20827,1,9.4
6-Jul-23,20827,1558,5
6-Jul-23,20857,1,9.4
6-Jul-23,20857,69,12.9
6-Jul-23,20857,1558,1.9
6-Jul-23,20870,1,9.29
6-Jul-23,20870,55,14.99
6-Jul-23,20870,1111,12.3
6-Jul-23,20870,1556,3.19
6-Jul-23,20870,1558,3.49
7-Jul-23,351,1,8.99
7-Jul-23,351,1556,4.99
7-Jul-23,351,1558,4.99
7-Jul-23,368,1,9.4
7-Jul-23,382,1,8.9
7-Jul-23,382,69,13
7-Jul-23,382,1111,12.3
7-Jul-23,382,1556,4.9
7-Jul-23,382,1558,2.99
7-Jul-23,394,2,9.8
7-Jul-23,394,1111,12.3
7-Jul-23,394,1556,5.99
7-Jul-23,394,1558,1.29
7-Jul-23,398,1,8.29
7-Jul-23,438,1,9.4
7-Jul-23,438,1111,12.3
7-Jul-23,438,1556,5.5
7-Jul-23,439,1,9.4
7-Jul-23,439,1558,2.39
7-Jul-23,480,1,9.4
7-Jul-23,480,1558,2.9
7-Jul-23,524,1,9.4
7-Jul-23,524,1558,6
7-Jul-23,527,1,9.3
7-Jul-23,527,1558,6
7-Jul-23,529,1,9.4
7-Jul-23,529,1558,5
7-Jul-23,569,1,9.4
7-Jul-23,569,69,14.9
7-Jul-23,569,1558,2.99
7-Jul-23,600,1,9
7-Jul-23,600,1558,5
7-Jul-23,660,1,9.4
7-Jul-23,660,1558,4.9
7-Jul-23,720,1,9.4
7-Jul-23,720,69,10
7-Jul-23,725,1,9.4
7-Jul-23,725,1558,2.9
7-Jul-23,729,2,9.9
7-Jul-23,729,1556,8
7-Jul-23,729,1558,7.96
7-Jul-23,766,1,9.4
7-Jul-23,766,1558,5
7-Jul-23,777,1,9.4
7-Jul-23,777,69,14
7-Jul-23,777,1558,6
7-Jul-23,1407,1,9.4
7-Jul-23,1407,1558,3
7-Jul-23,1517,1,9.4
7-Jul-23,1517,1558,5
7-Jul-23,1634,1,9.4
7-Jul-23,1634,1556,8
7-Jul-23,1634,1558,4
7-Jul-23,1652,1556,6
7-Jul-23,1652,1558,5
7-Jul-23,4767,1,9.4
7-Jul-23,4767,69,10
7-Jul-23,4767,1558,5
7-Jul-23,5816,1,9.4
7-Jul-23,5816,1558,5
7-Jul-23,7349,1,9.4
7-Jul-23,7349,69,15.9
7-Jul-23,7349,1558,5.9
7-Jul-23,7961,1,9.4
7-Jul-23,7961,1558,6
7-Jul-23,8582,1,9.4
7-Jul-23,8582,1558,5
7-Jul-23,8757,1,9.4
7-Jul-23,8757,1558,6
7-Jul-23,9827,1558,5.99
7-Jul-23,11551,1,9.4
7-Jul-23,11551,1558,5
7-Jul-23,11617,1,9.4
7-Jul-23,11617,69,8
7-Jul-23,11617,1558,5
7-Jul-23,11677,1,9.4
7-Jul-23,11677,1558,4
7-Jul-23,11893,1,9.4
7-Jul-23,11893,1558,6
7-Jul-23,12000,1,9.4
7-Jul-23,12000,69,10
7-Jul-23,12000,1111,12.3
7-Jul-23,12000,1558,6
7-Jul-23,13715,1,9.39
7-Jul-23,13715,69,12.49
7-Jul-23,14406,1,9.4
7-Jul-23,14406,1558,4.9
7-Jul-23,15192,1,8.9
7-Jul-23,15192,1558,1.99
7-Jul-23,15201,1,9.4
7-Jul-23,15201,1558,1.99
7-Jul-23,15563,1,9.4
7-Jul-23,15563,69,12
7-Jul-23,15563,1556,10
7-Jul-23,15563,1558,6
7-Jul-23,15936,1,9.39
7-Jul-23,15936,69,10.99
7-Jul-23,15936,1111,12.3
7-Jul-23,15936,1558,2.99
7-Jul-23,16276,1,9.39
7-Jul-23,16276,55,12.5
7-Jul-23,16276,1558,2.9
7-Jul-23,16460,1,9.39
7-Jul-23,16460,69,17.9
7-Jul-23,16460,1556,1.79
7-Jul-23,16460,1558,2.69
7-Jul-23,16798,1,9.4
7-Jul-23,16798,55,10
7-Jul-23,16798,1558,4
7-Jul-23,17009,1,9.39
7-Jul-23,17009,1556,1.99
7-Jul-23,17009,1558,2.99
7-Jul-23,17217,1,9.2
7-Jul-23,17217,69,10.99
7-Jul-23,17217,1111,12.3
7-Jul-23,17217,1558,4.49
7-Jul-23,17391,1,9.4
7-Jul-23,17391,1111,12.3
7-Jul-23,17391,1558,5.9
7-Jul-23,17428,1,9.4
7-Jul-23,17428,1558,6
7-Jul-23,17637,1,9.4
7-Jul-23,17637,1111,12.3
7-Jul-23,17638,1,9.39
7-Jul-23,17638,55,15.99
7-Jul-23,17638,69,14.99
7-Jul-23,17638,1111,12.3
7-Jul-23,17638,1556,5.49
7-Jul-23,17638,1558,2.99
7-Jul-23,17741,1,9.4
7-Jul-23,17741,1558,6.5
7-Jul-23,17771,1,8.99
7-Jul-23,17771,1558,1.99
7-Jul-23,17777,69,12.99
7-Jul-23,17786,1,9.4
7-Jul-23,17786,1558,5
7-Jul-23,17796,1,9.4
7-Jul-23,17796,1556,3.9
7-Jul-23,17796,1558,2
7-Jul-23,17798,1,9.4
7-Jul-23,17798,69,17.5
7-Jul-23,17798,1111,12
7-Jul-23,17798,1556,3.5
7-Jul-23,17798,1558,2.15
7-Jul-23,17892,1,9.39
7-Jul-23,17892,69,16.99
7-Jul-23,17892,1556,7.99
7-Jul-23,17892,1558,2.59
7-Jul-23,18343,1,9.4
7-Jul-23,18343,1558,8.99
7-Jul-23,18541,1111,12.3
7-Jul-23,18541,1558,1
7-Jul-23,18542,1558,6.99
7-Jul-23,18556,1,8.99
7-Jul-23,18556,1111,12.3
7-Jul-23,18556,1558,2.5
7-Jul-23,18670,1,9.39
7-Jul-23,18670,69,17.99
7-Jul-23,18670,1556,7.99
7-Jul-23,18670,1558,5.99
7-Jul-23,20731,1,9.39
7-Jul-23,20731,55,14.99
7-Jul-23,20731,1556,5.98
7-Jul-23,20731,1558,5.98
7-Jul-23,20825,1,9.2
7-Jul-23,20825,1111,12.3
7-Jul-23,20825,1558,6.5
7-Jul-23,20826,1111,12.3
7-Jul-23,20826,1558,6
7-Jul-23,20827,1,9.4
7-Jul-23,20827,1558,5
7-Jul-23,20857,1,9.4
7-Jul-23,20857,69,9.9
7-Jul-23,20857,1111,12.3
